type_source,topic,text,embedding
topic-specific-document,Matricula Preperencial Y Libre,"Matricula Preperencial Y Libre
MATRICULA PREFERENCIAL
(del Reglamento de Matrícula Aprobado con R.R. No 0570 del 29.03.2022)

Art 10° La matrícula, por su tratamiento, puede ser:
(...)
c. Matrícula Preferencial. Es la de un grupo previo al primero que está integrado por los estudiantes con un máximo 30 créditos pendientes para concluir su carrera. Esta ventaja se podrá solicitar sólo una vez, también la es, la del Grupo Cero, consolidado por la Oficina de Tutoría. Cada estudiante solicitará con anticipación a su director de Escuela, que lo incluya en dicho grupo. Este listado se cierra tres días útiles antes del inicio de la matrícula regular; una vez vencido el plazo, este no se admitirá 

(...)

Art. 42° El estudiante que tiene la opción de finalizar sus estudios en el periodo académico (le falta para finalizar sus estudios 30 o menos créditos), tendrá prioridad en su matrícula según la programación de cada facultad. Por ello podrá solicitar al Director de Escuela, hasta tres (3) días hábiles antes de la matrícula ordinaria, ser incluido en el listado de Matrícula Preferencial.


MATRICULA LIBRE
La siguiente información proviene del REGLAMENTO DE MATRÍCULA PARA ESTUDIANTES DE ANTEGRADO DE LA UNIVERSIDAD NACIONAL DE INGENIERÍA, CAPÍTULO II, CONCEPTOS Y NORMAS DEL PROCESO DE MATRÍCULA, Art. 10°:
La matrícula, por su tratamiento, puede ser:
    a. Matrícula Libre: Aquella que no tiene condicionamientos: asignaturas a cursar por primera o segunda vez.
    (...)

","[ 1.76291652e-02,-1.17772799e-02,-1.43182361e-02,-3.18228044e-02,
 -3.18985432e-02, 1.11605516e-02, 1.41008617e-02, 4.23300266e-02,
  4.61815447e-02,-6.80665597e-02, 3.60036828e-02, 4.92979921e-02,
  1.94134265e-02, 6.54025003e-02,-8.49256292e-04, 1.85731817e-02,
  1.72890685e-02, 1.92086510e-02,-2.40737293e-02, 8.96516256e-04,
  3.02504785e-02,-3.97513844e-02, 4.04008366e-02, 1.97334867e-02,
  2.06984319e-02, 5.90405427e-04, 2.10998673e-02,-2.40796730e-02,
  3.61265913e-02, 5.63959368e-02, 3.85516463e-03, 3.63750942e-02,
 -9.03148111e-03, 3.12418975e-02, 7.23957969e-03, 3.76961492e-02,
  4.77897382e-04,-5.09385988e-02, 1.66602246e-02,-5.56317195e-02,
 -4.44655045e-04,-4.17437479e-02, 1.95944011e-02, 2.69934814e-02,
  1.48594463e-02,-1.65209677e-02,-2.79225912e-02, 2.99970917e-02,
  7.26763383e-02,-5.69267124e-02,-4.69255857e-02,-1.63124837e-02,
 -1.23922736e-03, 2.53208913e-02,-1.83797441e-02,-3.65606835e-03,
  2.09370069e-02, 2.05418691e-02,-8.87900889e-02,-2.12146435e-02,
 -2.73281932e-02, 2.41505052e-03, 2.51551415e-03,-4.93502431e-02,
 -1.67220160e-02, 1.67288631e-02, 2.45937947e-02, 5.20275794e-02,
 -2.62022740e-03, 5.11392206e-03, 5.22416718e-02,-4.35935712e-04,
  3.20417783e-03,-9.58569199e-02, 4.30890433e-02,-6.32416550e-03,
 -7.86681920e-02, 6.13243766e-02, 6.82783220e-03, 4.69842628e-02,
  2.12845625e-05,-6.02648631e-02,-6.89752102e-02, 2.19336674e-02,
  1.78320054e-02, 3.77034359e-02, 6.73293173e-02,-4.12800685e-02,
  4.74077426e-02, 5.05488589e-02,-5.36182895e-02,-1.37082580e-02,
  1.76792906e-03, 1.40822167e-02,-2.58428836e-03, 6.49385825e-02,
 -8.05712119e-03,-3.24512757e-02, 3.70036401e-02,-1.86716169e-02,
  1.72902811e-02, 2.39661839e-02,-1.71818794e-03,-4.67867358e-03,
 -6.43599033e-02,-1.05956849e-02,-8.45470524e-04, 5.11631221e-02,
  4.18305509e-02, 2.52674408e-02, 4.31255922e-02, 1.31809609e-02,
  4.75181304e-02,-1.58548970e-02, 4.36608866e-02, 6.69284686e-02,
  7.92688597e-03, 2.41420902e-02,-3.96492779e-02, 1.68730598e-02,
 -1.40017355e-02, 4.57049645e-02,-4.65158522e-02, 1.52780218e-02,
 -1.42374989e-02, 3.58321108e-02,-4.75922227e-02,-5.50804567e-03,
 -1.85612664e-02,-5.39101548e-02, 5.68783320e-02,-1.17633818e-03,
 -8.37364495e-02, 9.77743119e-02,-1.06684221e-02, 5.71678765e-03,
  3.07904854e-02, 8.94309580e-03,-9.41137876e-03, 2.12824233e-02,
 -6.06545359e-02, 1.08547686e-02,-1.47539319e-03, 4.27699536e-02,
 -2.07295269e-02,-7.01115606e-03,-9.77952220e-03, 7.62357842e-03,
 -1.26675256e-02,-3.61592066e-03,-5.35060558e-03, 1.10832173e-02,
 -2.76065972e-02, 4.94503938e-02,-1.27878627e-02,-1.50272362e-02,
 -5.27986065e-02,-1.43914204e-02, 7.72977713e-03,-7.30345398e-02,
  5.39945252e-02, 4.69459854e-02,-5.17203882e-02, 3.43132056e-02,
 -5.74425645e-02,-2.94977017e-02,-7.92785734e-02, 1.49523076e-02,
 -3.11229788e-02,-1.22726494e-02, 4.44769021e-03, 3.43232825e-02,
 -1.58656482e-02,-5.24018705e-02, 7.67032802e-03, 1.70606710e-02,
  6.28682300e-02, 1.61673687e-02,-3.82180163e-03,-2.41760723e-02,
  7.03563076e-03,-3.67909819e-02, 4.77553606e-02, 3.42503861e-02,
 -3.83288674e-02, 1.87952115e-04, 4.71486598e-02, 1.83868855e-02,
  3.93718423e-04, 1.31114153e-02,-5.82845090e-03,-2.68514901e-02,
 -8.54261685e-03, 1.13246255e-02,-2.32863668e-02, 6.79736957e-03,
  1.42662656e-02,-1.80944093e-02, 3.48582375e-03,-1.87004209e-02,
 -1.57620180e-02, 6.11820072e-02,-4.16688994e-02,-8.51464197e-02,
 -1.38669303e-02, 1.48039972e-02,-1.57593997e-04, 1.77312978e-02,
  6.35309219e-02,-2.80402899e-02,-3.65408659e-02, 6.72143623e-02,
  4.95151170e-02,-8.58358014e-03, 3.05743851e-02,-6.99026324e-03,
 -6.22276077e-03, 1.34913763e-02, 1.99126061e-02,-8.08891505e-02,
  1.19812703e-02, 3.57923582e-02,-4.49864240e-03,-6.33551776e-02,
 -1.94191933e-03,-3.56586790e-03,-3.42839174e-02,-2.28360873e-02,
  4.46053222e-02, 3.52249444e-02, 1.21005112e-02, 4.25518267e-02,
  2.99431067e-02, 9.54935211e-04, 2.30788551e-02,-2.28716489e-02,
 -6.24727793e-02, 6.44505918e-02, 1.37507878e-02, 9.73418541e-03,
 -6.38729241e-03, 3.49176377e-02, 2.14859396e-02,-1.52268382e-02,
  1.88424252e-02,-3.55365663e-03,-1.89616028e-02, 2.83409259e-03,
  6.18214644e-02, 4.40579690e-02, 2.36325040e-02,-3.59449722e-02,
 -9.15549230e-03,-3.10886353e-02,-8.01361073e-03, 3.89597043e-02,
 -5.53517882e-03, 1.73812993e-02, 6.70918636e-03,-2.90748458e-02,
 -1.83373354e-02,-2.60565262e-02,-1.45017104e-02, 9.43409577e-02,
  1.21420687e-02,-4.34665456e-02,-4.26154882e-02,-8.58064219e-02,
 -2.01688800e-02,-3.31563093e-02,-6.02134615e-02, 1.66195109e-02,
  2.95584165e-02,-4.02948149e-02, 7.97873246e-04,-7.87452832e-02,
 -1.97155569e-02,-8.86351708e-03, 1.41351651e-02,-1.80175770e-02,
 -1.22643271e-02, 2.38272338e-03, 3.19496840e-02, 4.19227704e-02,
 -2.43088454e-02, 4.71823290e-02, 3.63645069e-02, 1.49659906e-02,
 -5.52581288e-02,-3.30465287e-02,-3.11579239e-02,-5.58477342e-02,
  2.16715448e-02,-3.51509303e-02, 1.38943102e-02,-6.06574155e-02,
  1.34718893e-02, 6.28237650e-02,-1.73280705e-02, 2.37990804e-02,
 -1.85797049e-03,-3.96142378e-02, 3.08494195e-02,-3.70881483e-02,
 -3.00774053e-02,-4.99457307e-02,-8.77606124e-02,-8.42814986e-03,
 -5.29140467e-03,-5.43863513e-03, 1.95662454e-02,-2.89502218e-02,
 -7.45313009e-03,-4.46276786e-03,-3.75770964e-02,-2.41530854e-02,
  2.20072288e-02, 4.25285194e-03, 1.11975707e-02,-2.42352840e-02,
 -3.14588868e-03,-7.58517757e-02,-5.18523110e-03,-5.03132269e-02,
  3.76863591e-02,-7.31338859e-02, 1.41611509e-02,-2.43137199e-02,
 -5.37050329e-02,-1.58437900e-02,-1.79636162e-02, 5.91512807e-02,
 -1.23666860e-02,-4.26810160e-02, 7.50374123e-02, 1.53863030e-02,
 -2.20713932e-02, 1.58658233e-02,-2.58825459e-02,-1.36906300e-02,
 -4.80225030e-03, 2.47328226e-02,-5.36498316e-02, 3.23050544e-02,
  4.73179016e-03, 1.89482942e-02, 1.58564672e-02,-5.65915331e-02,
  1.09025473e-02, 6.37719184e-02,-4.91460860e-02, 2.07091775e-02,
  4.71102633e-03,-2.38525197e-02,-6.32826760e-02, 7.34357908e-02,
 -1.94973815e-02, 1.51545312e-02, 4.98921014e-02,-8.77812430e-02,
  5.58707584e-03,-5.53426445e-02, 1.55748874e-02, 3.82523797e-02,
  1.21257436e-02, 3.90448533e-02, 1.54713308e-02, 1.61187239e-02,
 -1.57808065e-02,-2.13081948e-03, 1.48735130e-02,-4.40874025e-02,
  3.93700749e-02,-3.11865304e-02, 7.89153874e-02,-3.54253799e-02,
  6.15184102e-03,-1.81371924e-02, 1.01056308e-01,-1.66658442e-02,
 -1.25217985e-03,-3.72619070e-02, 6.65190676e-03,-3.26478854e-02,
 -1.13612879e-02, 2.22532619e-02, 3.85247474e-03, 2.99795642e-02,
 -3.43274027e-02,-3.27897333e-02,-3.78421620e-02, 3.52418423e-02,
 -1.17022227e-02,-2.12793741e-02, 1.28929280e-02, 7.78516009e-02,
 -3.10942102e-02,-1.95569824e-03, 3.74045670e-02, 3.16414498e-02,
 -1.11347269e-02,-2.80170515e-02, 3.12316734e-02, 3.37370415e-03,
  2.19029244e-02, 6.50446117e-03,-5.27234860e-02, 2.66656000e-02,
  3.99340679e-05, 7.72551028e-03,-7.88344815e-03, 1.19594932e-02,
 -5.11689186e-02, 4.88626584e-02,-6.61147467e-04,-1.28641548e-02,
 -3.81306000e-02, 8.52646530e-02,-2.38951538e-02, 3.75282168e-02,
 -3.53646316e-02,-1.25262579e-02, 7.37584233e-02,-5.07699838e-03,
 -2.29981653e-02, 5.50678782e-02,-4.96843643e-03, 4.91411537e-02,
  1.02622723e-02,-8.00553709e-02,-4.06842167e-03, 2.74455477e-03,
 -6.31238334e-03,-1.95906442e-02,-4.45427597e-02,-1.68211702e-02,
 -5.42421639e-02,-5.62601164e-02, 4.98693325e-02,-4.00494970e-02,
  1.16446251e-02, 3.74025889e-02,-3.43943015e-03, 1.24279680e-02,
 -9.98687744e-03, 6.67178398e-03,-3.01934779e-04,-2.27092355e-02,
  3.49203832e-02, 2.17016824e-02, 5.04737943e-02,-9.08311270e-03,
  2.35149078e-03,-2.24981550e-03,-4.05533575e-02, 8.63567926e-03,
  1.21174427e-02, 4.05095704e-02, 6.34689629e-02, 5.27207404e-02,
 -3.18548083e-02, 5.28095290e-02,-3.89321870e-03,-6.38470501e-02,
  8.13367497e-03,-3.66438814e-02, 1.57139599e-02,-1.04450576e-01,
  3.44233960e-02,-1.70798239e-03,-1.31392898e-02,-7.28310794e-02,
  2.08198763e-02,-3.79010662e-02,-2.40742359e-02, 3.35269235e-02,
  2.56043207e-03,-1.22454707e-02,-1.83221586e-02, 4.74776477e-02,
 -3.30938064e-02,-1.04521643e-02, 3.93097438e-02, 9.61326715e-03,
 -2.54553985e-02, 4.36951146e-02, 3.51254083e-02, 3.57042551e-02,
  8.89663212e-03,-4.46308628e-02, 1.47253638e-02,-1.60493609e-02,
 -2.48311530e-03,-4.40696739e-02,-3.31063643e-02, 4.15760390e-02,
  3.55861858e-02, 3.52116413e-02,-3.38555798e-02, 1.82761550e-02,
 -3.07372939e-02, 6.27989648e-03,-2.36331988e-02, 2.74365749e-02,
 -8.58827028e-03, 5.67523241e-02,-4.62685563e-02,-2.71725915e-02,
  3.75488251e-02,-2.09784862e-02, 2.19443757e-02, 2.34875865e-02,
 -4.37728018e-02, 2.51573063e-02,-5.73654957e-02,-1.91572809e-03,
  1.97416358e-02, 2.71969959e-02,-9.04805958e-03, 7.48006511e-04,
 -1.35462582e-02,-4.98945080e-03, 3.68517172e-03,-2.67536584e-02,
  7.71484002e-02, 1.00133447e-02, 1.08765326e-02,-2.11527552e-02,
  1.92044314e-03, 3.66328917e-02, 4.56612520e-02, 6.10561930e-02,
  2.42833234e-02, 1.44792190e-02,-1.85517482e-02,-3.72069981e-03,
 -2.31995657e-02,-4.51378003e-02,-5.31870611e-02,-4.28048335e-03,
  1.11551983e-02,-2.64297146e-02,-5.00393882e-02, 1.76397730e-02,
 -2.09089033e-02, 2.15184446e-02, 1.96908065e-03, 2.00225543e-02,
 -2.23946702e-02, 9.85899754e-03, 2.37680133e-03, 1.63923334e-02,
  1.49436283e-03,-6.59468547e-02,-4.34177183e-02, 2.24656444e-02,
 -6.80810213e-02,-1.63460616e-02,-4.03442653e-03, 3.35276239e-02,
  4.05712053e-02,-9.30037722e-03, 6.52374104e-02, 4.05481420e-02,
  1.85408872e-02,-9.07060653e-02, 2.25228183e-02, 4.58663218e-02,
 -1.22139817e-02,-1.07289944e-02,-1.73216984e-02,-6.43928126e-02,
 -7.16848765e-03,-1.11665968e-02,-1.80009659e-02,-1.00914063e-03,
 -3.30032334e-02,-2.61647217e-02, 1.68248471e-02, 3.40399481e-02,
  4.40619886e-02, 2.64638457e-02,-2.70321523e-03, 3.79667282e-02,
  1.42927037e-03, 1.47611406e-02, 8.35869275e-03,-2.92798446e-04,
  6.35004342e-02,-1.13036232e-02, 1.07298233e-01, 5.79635128e-02,
 -8.64750743e-02,-3.24528053e-04,-4.61088307e-03,-7.59926485e-03,
 -3.04894187e-02,-1.62493531e-02, 1.56914964e-02,-1.05462950e-02,
  1.76535062e-02, 2.91558113e-02, 6.96383417e-02,-1.23597845e-01,
 -3.33042145e-02,-2.87533794e-02, 3.85197550e-02,-3.56462374e-02,
 -4.16877083e-02,-3.53667587e-02, 3.34441476e-02,-2.21482497e-02,
  3.35084111e-03,-2.46021301e-02,-4.23651412e-02,-7.00505152e-02,
 -9.16962232e-03, 5.48455212e-03,-4.72331326e-03,-1.41636105e-02,
 -7.11935246e-03, 3.41571420e-02,-2.96056028e-02, 2.00139824e-02,
 -5.35545032e-03, 2.52603367e-02,-1.11740418e-02,-4.58424427e-02,
  4.34993915e-02,-2.35509705e-02,-1.56061100e-02, 3.68310437e-02,
 -4.78517339e-02,-7.08966376e-03, 3.93398630e-04,-1.72227211e-02,
  2.74053402e-02,-5.84436953e-02, 3.12262494e-02, 4.67198305e-02,
  2.17677392e-02,-1.27023142e-02,-2.27013025e-02, 5.08398516e-03,
 -1.96874607e-02, 1.10763265e-02, 6.03582375e-02,-3.25143859e-02,
  2.17907559e-02,-5.03948219e-02,-2.07987633e-02, 3.22269350e-02,
  7.75276423e-02,-6.06953027e-03,-1.65150501e-02, 6.83115348e-02,
  4.46406417e-02, 2.18318738e-02, 1.06423944e-02, 6.45376220e-02,
  2.52693333e-02,-9.78968106e-03, 5.41692693e-03,-4.05268651e-03,
  3.33372015e-03,-4.03880216e-02,-5.35288220e-03, 2.69958638e-02,
  2.87445099e-03,-1.46408509e-02, 4.79972735e-02,-6.17904542e-03,
 -6.42949790e-02,-1.76571030e-02,-3.88045772e-03,-3.20044085e-02,
  2.38390788e-02, 8.22600871e-02,-6.15012366e-04, 6.04982395e-03,
  1.68477986e-02,-3.12890112e-02,-2.41888463e-02, 1.57385897e-02,
  9.12752375e-03,-4.67066206e-02,-2.94650532e-02,-3.89193464e-03,
  4.21997868e-02,-5.89527842e-03,-6.13944307e-02,-6.34084223e-03,
 -7.95823056e-04,-9.39764362e-03, 6.78500673e-03,-3.91153544e-02,
 -4.84809168e-02,-7.87396505e-02,-4.48948558e-04,-2.34167073e-02,
 -3.29489149e-02, 2.35564192e-03, 1.99020356e-02, 1.39750319e-03,
 -5.59072867e-02,-1.26365442e-02, 1.80594884e-02, 2.26926524e-02,
 -6.65756762e-02, 8.31493642e-03, 5.64292856e-02, 8.41459446e-03,
 -4.17343865e-04,-2.35232152e-02, 4.00008447e-03,-2.87139006e-02,
 -2.75431368e-02, 2.30241083e-02, 9.90408566e-03,-3.94693092e-02,
  5.95214823e-03, 2.50666887e-02, 2.39247791e-02, 1.36676999e-02,
  5.70263974e-02,-3.11456602e-02, 4.74895202e-02, 3.51669416e-02,
 -1.37018152e-02, 6.59840479e-02,-1.24186557e-02, 1.29406583e-02,
  7.21614584e-02,-1.41800381e-02,-9.98078939e-03,-9.78551712e-03,
  9.13842116e-03,-4.51692790e-02, 8.87275115e-02,-6.26474246e-02,
  2.21147854e-02, 6.99593872e-02, 2.30834689e-02, 3.48499481e-04,
 -5.29715121e-02, 3.38424332e-02, 7.22776949e-02, 2.32195556e-02,
 -6.00095931e-03, 1.79098584e-02, 3.08996700e-02,-3.28037702e-02,
 -5.36370836e-02, 2.68389173e-02,-1.51077006e-02, 6.34173751e-02,
  1.69561114e-02, 1.73629094e-02, 2.48551238e-02, 3.63322049e-02,
 -8.34231228e-02,-3.15455906e-02, 6.25865981e-02, 4.44032624e-02,
 -7.61680380e-02,-3.91454771e-02, 5.02063185e-02,-7.75800347e-02]"
